excluded_case_index,fit_succeeded,singular,contrast,scale,estimate,standard_error,conf_low,conf_high,z_ratio,p_value,p_value_holm,full_estimate,change_from_full_estimate
10,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9893431015795553,0.2690402616030681,0.4620338784463076,1.516652324712803,3.677305008865903,2.357111328701352e-4,4.714222657402704e-4,0.987969539535548,0.0013735620440072926
10,TRUE,FALSE,Thematic vs Control,log_odds,0.5728848273572966,0.25093175086061414,0.08106763309291531,1.0647020216216778,2.283030447093635,0.022428574948618826,0.022428574948618826,0.5585144539283451,0.014370373428951533
10,TRUE,FALSE,Grounding vs Control,probability,0.307858363222433,0.06029258907509078,0.18968706010058195,0.426029666344284,5.1060730339348,3.289226059574596e-7,9.867678178723788e-7,0.3042312530924953,0.0036271101299376607
10,TRUE,FALSE,Grounding vs Thematic,probability,0.17187331140419437,0.057652324168825084,0.05887683240826913,0.2848697904001196,2.981203514031671,0.002871179156679323,0.005742358313358646,0.17178085615984195,9.245524435241848e-5
10,TRUE,FALSE,Thematic vs Control,probability,0.1359850518182386,0.06006094254358144,0.0182677675552895,0.25370233608118775,2.264117845296302,0.023566867688238357,0.023566867688238357,0.13245039693265348,0.003534654885585131
11,TRUE,FALSE,Grounding vs Control,log_odds,1.564905837943832,0.26889053838969085,1.0378900669164532,2.091921608971211,5.819862042434104,5.889621908145302e-9,1.7668865724435904e-8,1.546483993463893,0.01842184447993911
11,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9908255513440947,0.2692880630688661,0.4630306462625666,1.5186204564256227,3.6794261878986703,2.3375933365927842e-4,4.6751866731855685e-4,0.987969539535548,0.0028560118085466657
11,TRUE,FALSE,Thematic vs Control,log_odds,0.5740802865997374,0.2512056660667745,0.08172622839646387,1.066434344803011,2.285299912172911,0.02229524808914572,0.02229524808914572,0.5585144539283451,0.015565832671392332
11,TRUE,FALSE,Grounding vs Control,probability,0.30812218794408264,0.06047699937277094,0.18958944728040017,0.4266549286077651,5.09486567025035,3.4898861608584e-7,1.0469658482575201e-6,0.3042312530924953,0.0038909348515873132
11,TRUE,FALSE,Grounding vs Thematic,probability,0.17189082429222602,0.057769441215605476,0.058664800102635514,0.2851168484818165,2.975462816936379,0.0029254681312340766,0.005850936262468153,0.17178085615984195,1.09968132384064e-4
