repetition,fit_succeeded,singular,contrast,estimate,scale
297,TRUE,FALSE,Thematic vs Control,0.975455886285562,log_odds
297,TRUE,FALSE,Grounding vs Control,0.3824078144788608,probability
297,TRUE,FALSE,Grounding vs Thematic,0.16058037573296963,probability
297,TRUE,FALSE,Thematic vs Control,0.22182743874589117,probability
298,TRUE,FALSE,Grounding vs Control,1.4919962203385855,log_odds
298,TRUE,FALSE,Grounding vs Thematic,1.1195975733070447,log_odds
298,TRUE,FALSE,Thematic vs Control,0.3723986470315409,log_odds
298,TRUE,FALSE,Grounding vs Control,0.27991488882766435,probability
298,TRUE,FALSE,Grounding vs Thematic,0.19160682496429232,probability
298,TRUE,FALSE,Thematic vs Control,0.08830806386337203,probability
299,TRUE,FALSE,Grounding vs Control,2.7264064611859626,log_odds
299,TRUE,FALSE,Grounding vs Thematic,1.7510639552286262,log_odds
299,TRUE,FALSE,Thematic vs Control,0.9753425059573364,log_odds
299,TRUE,FALSE,Grounding vs Control,0.5806320397414173,probability
299,TRUE,FALSE,Grounding vs Thematic,0.3101078369532153,probability
299,TRUE,FALSE,Thematic vs Control,0.270524202788202,probability
300,TRUE,FALSE,Grounding vs Control,1.1160894504092647,log_odds
300,TRUE,FALSE,Grounding vs Thematic,0.7503768643594302,log_odds
300,TRUE,FALSE,Thematic vs Control,0.36571258604983437,log_odds
300,TRUE,FALSE,Grounding vs Control,0.186687840133488,probability
300,TRUE,FALSE,Grounding vs Thematic,0.14378226411774764,probability
300,TRUE,FALSE,Thematic vs Control,0.042905576015740354,probability
301,TRUE,FALSE,Grounding vs Control,1.58346773767559,log_odds
301,TRUE,FALSE,Grounding vs Thematic,1.0203389553968873,log_odds
301,TRUE,FALSE,Thematic vs Control,0.5631287822787026,log_odds
301,TRUE,FALSE,Grounding vs Control,0.3196595103244975,probability
301,TRUE,FALSE,Grounding vs Thematic,0.18136520865001987,probability
301,TRUE,FALSE,Thematic vs Control,0.13829430167447765,probability
302,TRUE,FALSE,Grounding vs Control,0.9555744535608041,log_odds
302,TRUE,FALSE,Grounding vs Thematic,0.33511819099496276,log_odds
302,TRUE,FALSE,Thematic vs Control,0.6204562625658413,log_odds
302,TRUE,FALSE,Grounding vs Control,0.1758268341833118,probability
302,TRUE,FALSE,Grounding vs Thematic,0.02459812628156216,probability
302,TRUE,FALSE,Thematic vs Control,0.15122870790174964,probability
303,TRUE,FALSE,Grounding vs Control,1.9687255642741386,log_odds
303,TRUE,FALSE,Grounding vs Thematic,1.2365668168636479,log_odds
303,TRUE,FALSE,Thematic vs Control,0.7321587474104907,log_odds
303,TRUE,FALSE,Grounding vs Control,0.3883909623161157,probability
303,TRUE,FALSE,Grounding vs Thematic,0.2041414149929413,probability
303,TRUE,FALSE,Thematic vs Control,0.1842495473231744,probability
304,TRUE,FALSE,Grounding vs Control,1.547461258234947,log_odds
304,TRUE,FALSE,Grounding vs Thematic,0.7824848270137421,log_odds
304,TRUE,FALSE,Thematic vs Control,0.7649764312212048,log_odds
304,TRUE,FALSE,Grounding vs Control,0.23229019343777274,probability
304,TRUE,FALSE,Grounding vs Thematic,0.05396460389452806,probability
304,TRUE,FALSE,Thematic vs Control,0.17832558954324468,probability
305,TRUE,FALSE,Grounding vs Control,1.5652446253824097,log_odds
305,TRUE,FALSE,Grounding vs Thematic,0.9681654826268438,log_odds
305,TRUE,FALSE,Thematic vs Control,0.597079142755566,log_odds
305,TRUE,FALSE,Grounding vs Control,0.3279461413041413,probability
305,TRUE,FALSE,Grounding vs Thematic,0.17397539463762401,probability
305,TRUE,FALSE,Thematic vs Control,0.15397074666651728,probability
306,TRUE,FALSE,Grounding vs Control,1.7161009744357554,log_odds
306,TRUE,FALSE,Grounding vs Thematic,1.0336823992878865,log_odds
306,TRUE,FALSE,Thematic vs Control,0.6824185751478689,log_odds
306,TRUE,FALSE,Grounding vs Control,0.3462384786825677,probability
306,TRUE,FALSE,Grounding vs Thematic,0.18069356517072843,probability
306,TRUE,FALSE,Thematic vs Control,0.16554491351183925,probability
307,TRUE,FALSE,Grounding vs Control,1.0531213091875022,log_odds
307,TRUE,FALSE,Grounding vs Thematic,0.41774110500912576,log_odds
307,TRUE,FALSE,Thematic vs Control,0.6353802041783764,log_odds
307,TRUE,FALSE,Grounding vs Control,0.1928747775649583,probability
307,TRUE,FALSE,Grounding vs Thematic,0.06570856629161959,probability
307,TRUE,FALSE,Thematic vs Control,0.12716621127333871,probability
308,TRUE,FALSE,Grounding vs Control,1.9745383618637702,log_odds
308,TRUE,FALSE,Grounding vs Thematic,1.2853188653171144,log_odds
308,TRUE,FALSE,Thematic vs Control,0.6892194965466558,log_odds
308,TRUE,FALSE,Grounding vs Control,0.4002692908618031,probability
308,TRUE,FALSE,Grounding vs Thematic,0.23661458030691462,probability
308,TRUE,FALSE,Thematic vs Control,0.16365471055488845,probability
309,TRUE,FALSE,Grounding vs Control,1.7646546786820347,log_odds
309,TRUE,FALSE,Grounding vs Thematic,1.078545244948852,log_odds
309,TRUE,FALSE,Thematic vs Control,0.6861094337331827,log_odds
309,TRUE,FALSE,Grounding vs Control,0.3447068346421843,probability
309,TRUE,FALSE,Grounding vs Thematic,0.17719904756434374,probability
309,TRUE,FALSE,Thematic vs Control,0.1675077870778406,probability
310,TRUE,FALSE,Grounding vs Control,1.4684474247956198,log_odds
310,TRUE,FALSE,Grounding vs Thematic,0.8098094216503839,log_odds
310,TRUE,FALSE,Thematic vs Control,0.658638003145236,log_odds
310,TRUE,FALSE,Grounding vs Control,0.29475187349951615,probability
310,TRUE,FALSE,Grounding vs Thematic,0.15353887389970666,probability
310,TRUE,FALSE,Thematic vs Control,0.14121299959980949,probability
311,TRUE,FALSE,Grounding vs Control,1.4965918551046085,log_odds
311,TRUE,FALSE,Grounding vs Thematic,0.7812419345853963,log_odds
311,TRUE,FALSE,Thematic vs Control,0.7153499205192122,log_odds
311,TRUE,FALSE,Grounding vs Control,0.2570456245812521,probability
311,TRUE,FALSE,Grounding vs Thematic,0.08978223394345963,probability
311,TRUE,FALSE,Thematic vs Control,0.16726339063779244,probability
312,TRUE,FALSE,Grounding vs Control,2.120161017048069,log_odds
312,TRUE,FALSE,Grounding vs Thematic,1.6471039550379316,log_odds
312,TRUE,FALSE,Thematic vs Control,0.47305706201013775,log_odds
312,TRUE,FALSE,Grounding vs Control,0.41765058920348136,probability
312,TRUE,FALSE,Grounding vs Thematic,0.303885440706331,probability
312,TRUE,FALSE,Thematic vs Control,0.11376514849715036,probability
313,TRUE,FALSE,Grounding vs Control,0.8674656704128784,log_odds
313,TRUE,FALSE,Grounding vs Thematic,0.47048381610308243,log_odds
313,TRUE,FALSE,Thematic vs Control,0.39698185430979593,log_odds
313,TRUE,FALSE,Grounding vs Control,0.13781267103836925,probability
313,TRUE,FALSE,Grounding vs Thematic,0.05522480632730831,probability
313,TRUE,FALSE,Thematic vs Control,0.08258786471106094,probability
314,TRUE,FALSE,Grounding vs Control,0.9554185359787073,log_odds
314,TRUE,FALSE,Grounding vs Thematic,0.14665462677243357,log_odds
314,TRUE,FALSE,Thematic vs Control,0.8087639092062737,log_odds
314,TRUE,FALSE,Grounding vs Control,0.17861656221363947,probability
314,TRUE,FALSE,Grounding vs Thematic,0.015642435210664163,probability
314,TRUE,FALSE,Thematic vs Control,0.1629741270029753,probability
315,TRUE,FALSE,Grounding vs Control,2.6558215579166475,log_odds
315,TRUE,FALSE,Grounding vs Thematic,1.5039407237567475,log_odds
315,TRUE,FALSE,Thematic vs Control,1.1518808341598998,log_odds
315,TRUE,FALSE,Grounding vs Control,0.47904620378462837,probability
315,TRUE,FALSE,Grounding vs Thematic,0.2245969649100571,probability
315,TRUE,FALSE,Thematic vs Control,0.25444923887457127,probability
316,TRUE,FALSE,Grounding vs Control,1.49508890622447,log_odds
316,TRUE,FALSE,Grounding vs Thematic,1.2144241963173905,log_odds
316,TRUE,FALSE,Thematic vs Control,0.2806647099070795,log_odds
316,TRUE,FALSE,Grounding vs Control,0.26163238683083495,probability
316,TRUE,FALSE,Grounding vs Thematic,0.1965456989242803,probability
316,TRUE,FALSE,Thematic vs Control,0.06508668790655464,probability
317,TRUE,FALSE,Grounding vs Control,1.7616535585226052,log_odds
317,TRUE,FALSE,Grounding vs Thematic,1.3121942257850367,log_odds
317,TRUE,FALSE,Thematic vs Control,0.44945933273756844,log_odds
317,TRUE,FALSE,Grounding vs Control,0.3230150769734132,probability
317,TRUE,FALSE,Grounding vs Thematic,0.2135536733326131,probability
317,TRUE,FALSE,Thematic vs Control,0.10946140364080009,probability
318,TRUE,FALSE,Grounding vs Control,1.7491032699115747,log_odds
318,TRUE,FALSE,Grounding vs Thematic,1.3587258552629038,log_odds
318,TRUE,FALSE,Thematic vs Control,0.39037741464867093,log_odds
318,TRUE,FALSE,Grounding vs Control,0.3547440357398031,probability
318,TRUE,FALSE,Grounding vs Thematic,0.2391636992169341,probability
318,TRUE,FALSE,Thematic vs Control,0.11558033652286903,probability
319,TRUE,FALSE,Grounding vs Control,1.8482546688625727,log_odds
319,TRUE,FALSE,Grounding vs Thematic,0.8785134529943255,log_odds
319,TRUE,FALSE,Thematic vs Control,0.9697412158682472,log_odds
319,TRUE,FALSE,Grounding vs Control,0.33441955922117905,probability
319,TRUE,FALSE,Grounding vs Thematic,0.13542800349010042,probability
319,TRUE,FALSE,Thematic vs Control,0.19899155573107863,probability
320,TRUE,FALSE,Grounding vs Control,3.3734940425271227,log_odds
320,TRUE,FALSE,Grounding vs Thematic,2.592534158389695,log_odds
320,TRUE,FALSE,Thematic vs Control,0.7809598841374282,log_odds
320,TRUE,FALSE,Grounding vs Control,0.5546932692541943,probability
320,TRUE,FALSE,Grounding vs Thematic,0.37207620990356105,probability
320,TRUE,FALSE,Thematic vs Control,0.18261705935063322,probability
321,TRUE,FALSE,Grounding vs Control,2.2150355439499747,log_odds
321,TRUE,FALSE,Grounding vs Thematic,1.4332878989769107,log_odds
321,TRUE,FALSE,Thematic vs Control,0.7817476449730639,log_odds
321,TRUE,FALSE,Grounding vs Control,0.390336176273473,probability
321,TRUE,FALSE,Grounding vs Thematic,0.20391090940623474,probability
321,TRUE,FALSE,Thematic vs Control,0.18642526686723826,probability
322,TRUE,FALSE,Grounding vs Control,1.58868049207355,log_odds
322,TRUE,FALSE,Grounding vs Thematic,1.3810776627041266,log_odds
322,TRUE,FALSE,Thematic vs Control,0.20760282936942343,log_odds
322,TRUE,FALSE,Grounding vs Control,0.3109890754000471,probability
322,TRUE,FALSE,Grounding vs Thematic,0.26356022314472805,probability
322,TRUE,FALSE,Thematic vs Control,0.047428852255319065,probability
323,TRUE,FALSE,Grounding vs Control,1.1856128068797898,log_odds
323,TRUE,FALSE,Grounding vs Thematic,0.7087296238289393,log_odds
323,TRUE,FALSE,Thematic vs Control,0.4768831830508504,log_odds
323,TRUE,FALSE,Grounding vs Control,0.20616771751449742,probability
323,TRUE,FALSE,Grounding vs Thematic,0.10163507110554099,probability
323,TRUE,FALSE,Thematic vs Control,0.10453264640895643,probability
324,TRUE,FALSE,Grounding vs Control,1.3703045789846282,log_odds
324,TRUE,FALSE,Grounding vs Thematic,1.4105279798040702,log_odds
324,TRUE,FALSE,Thematic vs Control,-0.04022340081944209,log_odds
324,TRUE,FALSE,Grounding vs Control,0.23132086924587253,probability
324,TRUE,FALSE,Grounding vs Thematic,0.24056912215137582,probability
324,TRUE,FALSE,Thematic vs Control,-0.009248252905503296,probability
325,TRUE,FALSE,Grounding vs Control,1.4898993505378466,log_odds
325,TRUE,FALSE,Grounding vs Thematic,1.0405070781787447,log_odds
325,TRUE,FALSE,Thematic vs Control,0.44939227235910184,log_odds
325,TRUE,FALSE,Grounding vs Control,0.30939975739351466,probability
325,TRUE,FALSE,Grounding vs Thematic,0.2004010692882101,probability
325,TRUE,FALSE,Thematic vs Control,0.10899868810530455,probability
326,TRUE,FALSE,Grounding vs Control,1.4601372050218706,log_odds
326,TRUE,FALSE,Grounding vs Thematic,0.9033334034223766,log_odds
326,TRUE,FALSE,Thematic vs Control,0.5568038015994939,log_odds
326,TRUE,FALSE,Grounding vs Control,0.2642983361130818,probability
326,TRUE,FALSE,Grounding vs Thematic,0.11881374194915112,probability
326,TRUE,FALSE,Thematic vs Control,0.14548459416393067,probability
327,TRUE,FALSE,Grounding vs Control,1.3594262050604455,log_odds
327,TRUE,FALSE,Grounding vs Thematic,1.3969123558427767,log_odds
327,TRUE,FALSE,Thematic vs Control,-0.037486150782331196,log_odds
327,TRUE,FALSE,Grounding vs Control,0.19476112317192507,probability
327,TRUE,FALSE,Grounding vs Thematic,0.2169104744485354,probability
327,TRUE,FALSE,Thematic vs Control,-0.02214935127661033,probability
328,TRUE,FALSE,Grounding vs Control,1.389843058747779,log_odds
328,TRUE,FALSE,Grounding vs Thematic,0.6796926055916337,log_odds
328,TRUE,FALSE,Thematic vs Control,0.7101504531561452,log_odds
328,TRUE,FALSE,Grounding vs Control,0.28030044710106666,probability
328,TRUE,FALSE,Grounding vs Thematic,0.1107071996619699,probability
328,TRUE,FALSE,Thematic vs Control,0.16959324743909676,probability
329,TRUE,FALSE,Grounding vs Control,1.4942110629478562,log_odds
329,TRUE,FALSE,Grounding vs Thematic,0.8831259716971136,log_odds
329,TRUE,FALSE,Thematic vs Control,0.6110850912507426,log_odds
329,TRUE,FALSE,Grounding vs Control,0.30892664503861517,probability
329,TRUE,FALSE,Grounding vs Thematic,0.16393375227858636,probability
329,TRUE,FALSE,Thematic vs Control,0.1449928927600288,probability
330,TRUE,FALSE,Grounding vs Control,1.6090744538269945,log_odds
330,TRUE,FALSE,Grounding vs Thematic,1.453372404030512,log_odds
330,TRUE,FALSE,Thematic vs Control,0.1557020497964825,log_odds
330,TRUE,FALSE,Grounding vs Control,0.2643838151969671,probability
330,TRUE,FALSE,Grounding vs Thematic,0.21485583917453965,probability
330,TRUE,FALSE,Thematic vs Control,0.04952797602242742,probability
331,TRUE,FALSE,Grounding vs Control,1.9499100469423771,log_odds
331,TRUE,FALSE,Grounding vs Thematic,1.2552255462283752,log_odds
331,TRUE,FALSE,Thematic vs Control,0.6946845007140019,log_odds
331,TRUE,FALSE,Grounding vs Control,0.3838409853721306,probability
331,TRUE,FALSE,Grounding vs Thematic,0.21348223108537057,probability
331,TRUE,FALSE,Thematic vs Control,0.17035875428676006,probability
332,TRUE,FALSE,Grounding vs Control,1.3528570073625694,log_odds
332,TRUE,FALSE,Grounding vs Thematic,0.4705035521558647,log_odds
332,TRUE,FALSE,Thematic vs Control,0.8823534552067046,log_odds
332,TRUE,FALSE,Grounding vs Control,0.2749058222536462,probability
332,TRUE,FALSE,Grounding vs Thematic,0.06435507464483553,probability
332,TRUE,FALSE,Thematic vs Control,0.21055074760881065,probability
333,TRUE,FALSE,Grounding vs Control,1.6501181429787137,log_odds
333,TRUE,FALSE,Grounding vs Thematic,1.2465251282081973,log_odds
333,TRUE,FALSE,Thematic vs Control,0.40359301477051657,log_odds
333,TRUE,FALSE,Grounding vs Control,0.2869135200916692,probability
333,TRUE,FALSE,Grounding vs Thematic,0.20013923930129512,probability
333,TRUE,FALSE,Thematic vs Control,0.08677428079037408,probability
334,TRUE,FALSE,Grounding vs Control,1.7798241493265219,log_odds
334,TRUE,FALSE,Grounding vs Thematic,1.0123889775829564,log_odds
334,TRUE,FALSE,Thematic vs Control,0.7674351717435653,log_odds
334,TRUE,FALSE,Grounding vs Control,0.326578361426667,probability
334,TRUE,FALSE,Grounding vs Thematic,0.14438424716225817,probability
334,TRUE,FALSE,Thematic vs Control,0.18219411426440885,probability
335,TRUE,FALSE,Grounding vs Control,1.8494663281830002,log_odds
335,TRUE,FALSE,Grounding vs Thematic,1.1429983680214901,log_odds
335,TRUE,FALSE,Thematic vs Control,0.70646796016151,log_odds
335,TRUE,FALSE,Grounding vs Control,0.36673571621122064,probability
335,TRUE,FALSE,Grounding vs Thematic,0.19412889519330828,probability
335,TRUE,FALSE,Thematic vs Control,0.17260682101791236,probability
336,TRUE,FALSE,Grounding vs Control,1.1762137167299433,log_odds
336,TRUE,FALSE,Grounding vs Thematic,0.6971865405324387,log_odds
336,TRUE,FALSE,Thematic vs Control,0.4790271761975046,log_odds
336,TRUE,FALSE,Grounding vs Control,0.23356383903010197,probability
336,TRUE,FALSE,Grounding vs Thematic,0.11717257429025557,probability
336,TRUE,FALSE,Thematic vs Control,0.1163912647398464,probability
337,TRUE,FALSE,Grounding vs Control,1.7931690720249445,log_odds
337,TRUE,FALSE,Grounding vs Thematic,0.8696278275981955,log_odds
337,TRUE,FALSE,Thematic vs Control,0.9235412444267491,log_odds
337,TRUE,FALSE,Grounding vs Control,0.3621118419460144,probability
337,TRUE,FALSE,Grounding vs Thematic,0.1486284625464761,probability
337,TRUE,FALSE,Thematic vs Control,0.21348337939953832,probability
338,TRUE,FALSE,Grounding vs Control,1.533459701112811,log_odds
338,TRUE,FALSE,Grounding vs Thematic,0.7403101295054069,log_odds
338,TRUE,FALSE,Thematic vs Control,0.7931495716074041,log_odds
338,TRUE,FALSE,Grounding vs Control,0.2981183553606744,probability
338,TRUE,FALSE,Grounding vs Thematic,0.10622391020683314,probability
338,TRUE,FALSE,Thematic vs Control,0.19189444515384124,probability
339,TRUE,FALSE,Grounding vs Control,1.8095558689233548,log_odds
339,TRUE,FALSE,Grounding vs Thematic,0.9003710600075483,log_odds
339,TRUE,FALSE,Thematic vs Control,0.9091848089158066,log_odds
339,TRUE,FALSE,Grounding vs Control,0.3493632036478412,probability
339,TRUE,FALSE,Grounding vs Thematic,0.1563852013973323,probability
339,TRUE,FALSE,Thematic vs Control,0.19297800225050887,probability
340,TRUE,FALSE,Grounding vs Control,1.8324134098292064,log_odds
340,TRUE,FALSE,Grounding vs Thematic,1.1582765333788778,log_odds
340,TRUE,FALSE,Thematic vs Control,0.6741368764503286,log_odds
340,TRUE,FALSE,Grounding vs Control,0.3455794798437544,probability
340,TRUE,FALSE,Grounding vs Thematic,0.19225076196981072,probability
340,TRUE,FALSE,Thematic vs Control,0.1533287178739437,probability
341,TRUE,FALSE,Grounding vs Control,1.6252291532222574,log_odds
341,TRUE,FALSE,Grounding vs Thematic,1.2585105653670925,log_odds
341,TRUE,FALSE,Thematic vs Control,0.3667185878551649,log_odds
341,TRUE,FALSE,Grounding vs Control,0.3160556569157731,probability
341,TRUE,FALSE,Grounding vs Thematic,0.22935887794723392,probability
341,TRUE,FALSE,Thematic vs Control,0.08669677896853917,probability
342,TRUE,FALSE,Grounding vs Control,1.8482314346268791,log_odds
342,TRUE,FALSE,Grounding vs Thematic,0.883201698306626,log_odds
342,TRUE,FALSE,Thematic vs Control,0.965029736320253,log_odds
342,TRUE,FALSE,Grounding vs Control,0.3665710764317262,probability
342,TRUE,FALSE,Grounding vs Thematic,0.13219805089831743,probability
342,TRUE,FALSE,Thematic vs Control,0.23437302553340877,probability
343,TRUE,FALSE,Grounding vs Control,1.1040598887007729,log_odds
343,TRUE,FALSE,Grounding vs Thematic,0.2980807360157802,log_odds
343,TRUE,FALSE,Thematic vs Control,0.8059791526849925,log_odds
343,TRUE,FALSE,Grounding vs Control,0.20822396420329914,probability
343,TRUE,FALSE,Grounding vs Thematic,0.05500544221944503,probability
343,TRUE,FALSE,Thematic vs Control,0.1532185219838541,probability
344,TRUE,FALSE,Grounding vs Control,1.1249247398228672,log_odds
344,TRUE,FALSE,Grounding vs Thematic,0.5785384644528726,log_odds
344,TRUE,FALSE,Thematic vs Control,0.5463862753699946,log_odds
344,TRUE,FALSE,Grounding vs Control,0.21591894325262107,probability
344,TRUE,FALSE,Grounding vs Thematic,0.0843604010879106,probability
344,TRUE,FALSE,Thematic vs Control,0.13155854216471047,probability
345,TRUE,FALSE,Grounding vs Control,1.8457038132260002,log_odds
345,TRUE,FALSE,Grounding vs Thematic,0.9335086531068335,log_odds
345,TRUE,FALSE,Thematic vs Control,0.9121951601191666,log_odds
345,TRUE,FALSE,Grounding vs Control,0.34378948929231057,probability
345,TRUE,FALSE,Grounding vs Thematic,0.14447592232731393,probability
345,TRUE,FALSE,Thematic vs Control,0.19931356696499664,probability
346,TRUE,FALSE,Grounding vs Control,1.5925262552648318,log_odds
346,TRUE,FALSE,Grounding vs Thematic,1.6389174214565354,log_odds
346,TRUE,FALSE,Thematic vs Control,-0.04639116619170347,log_odds
346,TRUE,FALSE,Grounding vs Control,0.29472027697107306,probability
346,TRUE,FALSE,Grounding vs Thematic,0.3072673075167006,probability
346,TRUE,FALSE,Thematic vs Control,-0.012547030545627558,probability
347,TRUE,FALSE,Grounding vs Control,1.3170238731066717,log_odds
347,TRUE,FALSE,Grounding vs Thematic,0.8587494100964668,log_odds
347,TRUE,FALSE,Thematic vs Control,0.4582744630102049,log_odds
347,TRUE,FALSE,Grounding vs Control,0.22541894396012646,probability
347,TRUE,FALSE,Grounding vs Thematic,0.1194281285681068,probability
347,TRUE,FALSE,Thematic vs Control,0.10599081539201965,probability
348,TRUE,FALSE,Grounding vs Control,1.6704886792786278,log_odds
348,TRUE,FALSE,Grounding vs Thematic,0.6648167682410331,log_odds
348,TRUE,FALSE,Thematic vs Control,1.0056719110375947,log_odds
348,TRUE,FALSE,Grounding vs Control,0.3302702722503149,probability
348,TRUE,FALSE,Grounding vs Thematic,0.09632211875599789,probability
348,TRUE,FALSE,Thematic vs Control,0.23394815349431702,probability
349,TRUE,FALSE,Grounding vs Control,2.643393553088672,log_odds
349,TRUE,FALSE,Grounding vs Thematic,1.2776094592066407,log_odds
349,TRUE,FALSE,Thematic vs Control,1.3657840938820311,log_odds
349,TRUE,FALSE,Grounding vs Control,0.5092288715971081,probability
349,TRUE,FALSE,Grounding vs Thematic,0.1830335236138202,probability
349,TRUE,FALSE,Thematic vs Control,0.3261953479832878,probability
350,TRUE,FALSE,Grounding vs Control,2.0707459739923513,log_odds
350,TRUE,FALSE,Grounding vs Thematic,1.4772062842736708,log_odds
350,TRUE,FALSE,Thematic vs Control,0.5935396897186803,log_odds
350,TRUE,FALSE,Grounding vs Control,0.38240855884149344,probability
350,TRUE,FALSE,Grounding vs Thematic,0.24604235272771158,probability
350,TRUE,FALSE,Thematic vs Control,0.13636620611378186,probability
351,TRUE,FALSE,Grounding vs Control,1.4934946451085682,log_odds
351,TRUE,FALSE,Grounding vs Thematic,0.7735819939341597,log_odds
351,TRUE,FALSE,Thematic vs Control,0.7199126511744085,log_odds
351,TRUE,FALSE,Grounding vs Control,0.29114679963689377,probability
351,TRUE,FALSE,Grounding vs Thematic,0.12640194625772677,probability
351,TRUE,FALSE,Thematic vs Control,0.164744853379167,probability
352,TRUE,FALSE,Grounding vs Control,1.7922636470927298,log_odds
352,TRUE,FALSE,Grounding vs Thematic,1.2875911371122333,log_odds
352,TRUE,FALSE,Thematic vs Control,0.5046725099804965,log_odds
352,TRUE,FALSE,Grounding vs Control,0.27602998178570026,probability
352,TRUE,FALSE,Grounding vs Thematic,0.15300111984231257,probability
352,TRUE,FALSE,Thematic vs Control,0.12302886194338769,probability
353,TRUE,FALSE,Grounding vs Control,1.6388691574536995,log_odds
353,TRUE,FALSE,Grounding vs Thematic,0.8513694308916053,log_odds
353,TRUE,FALSE,Thematic vs Control,0.7874997265620943,log_odds
353,TRUE,FALSE,Grounding vs Control,0.2946605556274901,probability
353,TRUE,FALSE,Grounding vs Thematic,0.13226109037367623,probability
353,TRUE,FALSE,Thematic vs Control,0.16239946525381388,probability
354,TRUE,FALSE,Grounding vs Control,1.3841678980743781,log_odds
354,TRUE,FALSE,Grounding vs Thematic,0.749409683292233,log_odds
354,TRUE,FALSE,Thematic vs Control,0.6347582147821452,log_odds
354,TRUE,FALSE,Grounding vs Control,0.24167297210430116,probability
354,TRUE,FALSE,Grounding vs Thematic,0.09300017676102584,probability
354,TRUE,FALSE,Thematic vs Control,0.14867279534327532,probability
355,TRUE,FALSE,Grounding vs Control,1.814763183964257,log_odds
355,TRUE,FALSE,Grounding vs Thematic,0.7521226421943941,log_odds
355,TRUE,FALSE,Thematic vs Control,1.062640541769863,log_odds
355,TRUE,FALSE,Grounding vs Control,0.3185119253547859,probability
355,TRUE,FALSE,Grounding vs Thematic,0.06612831766254357,probability
355,TRUE,FALSE,Thematic vs Control,0.25238360769224233,probability
356,TRUE,FALSE,Grounding vs Control,1.4739708932483568,log_odds
356,TRUE,FALSE,Grounding vs Thematic,0.9877188654929692,log_odds
356,TRUE,FALSE,Thematic vs Control,0.4862520277553877,log_odds
356,TRUE,FALSE,Grounding vs Control,0.2587087254266001,probability
356,TRUE,FALSE,Grounding vs Thematic,0.146790136154138,probability
356,TRUE,FALSE,Thematic vs Control,0.11191858927246212,probability
357,TRUE,FALSE,Grounding vs Control,0.8236540760496361,log_odds
357,TRUE,FALSE,Grounding vs Thematic,0.7154706845230074,log_odds
357,TRUE,FALSE,Thematic vs Control,0.1081833915266287,log_odds
357,TRUE,FALSE,Grounding vs Control,0.1521638736904854,probability
357,TRUE,FALSE,Grounding vs Thematic,0.13696448964761593,probability
357,TRUE,FALSE,Thematic vs Control,0.015199384042869468,probability
358,TRUE,FALSE,Grounding vs Control,1.85479070083505,log_odds
358,TRUE,FALSE,Grounding vs Thematic,1.036338306936588,log_odds
358,TRUE,FALSE,Thematic vs Control,0.818452393898462,log_odds
358,TRUE,FALSE,Grounding vs Control,0.3532650047232934,probability
358,TRUE,FALSE,Grounding vs Thematic,0.15669943022011978,probability
358,TRUE,FALSE,Thematic vs Control,0.19656557450317363,probability
359,TRUE,FALSE,Grounding vs Control,1.714649023525222,log_odds
359,TRUE,FALSE,Grounding vs Thematic,0.8366325887707118,log_odds
359,TRUE,FALSE,Thematic vs Control,0.8780164347545103,log_odds
359,TRUE,FALSE,Grounding vs Control,0.3715567102568956,probability
359,TRUE,FALSE,Grounding vs Thematic,0.17327500699860726,probability
359,TRUE,FALSE,Thematic vs Control,0.1982817032582883,probability
360,TRUE,FALSE,Grounding vs Control,1.308292453654282,log_odds
360,TRUE,FALSE,Grounding vs Thematic,0.6867667698758773,log_odds
360,TRUE,FALSE,Thematic vs Control,0.6215256837784048,log_odds
360,TRUE,FALSE,Grounding vs Control,0.25744177382054806,probability
360,TRUE,FALSE,Grounding vs Thematic,0.11146381160011248,probability
360,TRUE,FALSE,Thematic vs Control,0.14597796222043558,probability
361,TRUE,FALSE,Grounding vs Control,1.6942157681624934,log_odds
361,TRUE,FALSE,Grounding vs Thematic,1.0790828550174145,log_odds
361,TRUE,FALSE,Thematic vs Control,0.6151329131450789,log_odds
361,TRUE,FALSE,Grounding vs Control,0.34896341665174463,probability
361,TRUE,FALSE,Grounding vs Thematic,0.19600949063029116,probability
361,TRUE,FALSE,Thematic vs Control,0.15295392602145347,probability
362,TRUE,FALSE,Grounding vs Control,1.3522128440135215,log_odds
362,TRUE,FALSE,Grounding vs Thematic,0.8157063144935714,log_odds
362,TRUE,FALSE,Thematic vs Control,0.53650652951995,log_odds
362,TRUE,FALSE,Grounding vs Control,0.2567215368214031,probability
362,TRUE,FALSE,Grounding vs Thematic,0.13198682149757723,probability
362,TRUE,FALSE,Thematic vs Control,0.12473471532382585,probability
363,TRUE,FALSE,Grounding vs Control,1.793238958447102,log_odds
363,TRUE,FALSE,Grounding vs Thematic,0.9329316125062004,log_odds
363,TRUE,FALSE,Thematic vs Control,0.8603073459409016,log_odds
363,TRUE,FALSE,Grounding vs Control,0.34132638813127647,probability
363,TRUE,FALSE,Grounding vs Thematic,0.14280906411385097,probability
363,TRUE,FALSE,Thematic vs Control,0.1985173240174255,probability
364,TRUE,FALSE,Grounding vs Control,1.4520721903027805,log_odds
364,TRUE,FALSE,Grounding vs Thematic,1.3459098591657512,log_odds
364,TRUE,FALSE,Thematic vs Control,0.10616233113702922,log_odds
